objectid,filename,title,format,youtubeid,vimeoid,lattitude,longitude ,date,subject,location,creator,description,source,identifier,type,rights,rightsstatement
3.04.44,,AVONITE  - Foundations - Artica 9065,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.45,,AVONITE  - Foundations - Gulf Coast 7710,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.46,,AVONITE  - Foundations - Black Coral 9125,,,,,,,Architecture ; Product Design,Current collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.47,,AVONITE  - Studio Collection - Cottonwood 6600,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Recycled Acrylic Composite,,
3.04.48,,AVONITE  - Studio Collection - White Sands 6636,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.49,,AVONITE  - Studio Collection - Kaleidoscope 8200,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.50,,AVONITE  - Studio Collection - Palm Desert 6638,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.51,,AVONITE  - Studio Collection - Crushed Lava 6637,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.52,,AVONITE  - Studio Collection - Brown Sugar 6641 (2 copies),,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Recycled Acrylic Composite,,
3.04.53,,AVONITE  - Studio Collection - Back Roads 6640 (2 copies),,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Recycled Acrylic Composite,,
3.04.54,,AVONITE  - Studio Collection - Amber Glass 8560 (2 copies),,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.55,,AVONITE  - Studio Collection - Cirrus 8603,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.56,,AVONITE  - Studio Collection - Black Ice 7100,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.57,,AVONITE  - Studio Collection - Brazilian Blue 8100,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.58,,AVONITE  - Studio Collection - Night Pearl 8580,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.59,,AVONITE  - Studio Collection - Cement 8425,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.60,,AVONITE  - Studio Collection - New Caldron 8320,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.61,,AVONITE  - Studio Collection - Sky Glass 8465 (2 copies),,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.62,,AVONITE  - Studio Collection - Frosted Glass,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.63,,AVONITE  - Studio Collection - Antique Glass 8455 (2 copies),,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.64,,AVONITE  - Studio Collection - Goldmine 8495,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.65,,AVONITE  - Studio Collection - Blue Pearl 8000,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.66,,AVONITE  - Studio Collection - Copper Canyon 8570,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.67,,AVONITE  - Studio Collection - Nougat 8500,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.68,,AVONITE  - Studio Collection - Aztec Brown 77000,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.69,,AVONITE  - Studio Collection - Chocolate Silk 8342,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.70,,AVONITE  - Studio Collection - Sirocco 8600,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.71,,AVONITE  - Studio Collection - Silver Comet 8585,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.72,,AVONITE  - Studio Collection - Midnight Sky 1050,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.73,,AVONITE  - Studio Collection - Cobalt Glass 8485,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.74,,AVONITE  - Studio Collection - Neptune 8601,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.75,,AVONITE  - Studio Collection - Cat Eye 8330,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.76,,AVONITE  - Studio Collection - Autumn Wheat 7725,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.77,,AVONITE  - Studio Collection - Pearl 8343,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.78,,AVONITE  - Studio Collection - Cozumel 8575,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.79,,AVONITE  - Studio Collection - Tusk 8340,,,,,,,Architecture ; Product Design,Past collection,Aristech Surfaces LLC,"Thickness: 1/2"" (12mm); Panel size: 36"" x 120""",https://aristechsurfaces.com/,Acrylic,Acrylic Composite,,
3.04.80,,IceStone - Heirloom Grey,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.81,,IceStone - Cobalt Ice,,,,,,,Architecture ; Product Design,Current collection,IceStoneUSA,"Functional link, nothing for description",https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.82,,IceStone - Denim Sky,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.83,,IceStone - Forest Fern (2 copies),,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.84,,IceStone - Fogbound,,,,,,,Architecture ; Product Design,Current collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.85,,IceStone - Jade Snow,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.86,,IceStone - Denim Moss,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.87,,IceStone - Storm Cloud,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.88,,IceStone - Juniper,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.89,,IceStone - Tuscan Sunset,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.90,,IceStone - Ivory Cloud,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.91,,IceStone - Purple Haze,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.92,,IceStone - Sage Pearl,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.93,,IceStone - Alpine White,,,,,,,Architecture ; Product Design,Current collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.94,,IceStone - Sapphire Snow,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.95,,IceStone - Winter Sun,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.96,,IceStone - Aurora Gold,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.97,,IceStone - Sky Pearl,,,,,,,Architecture ; Product Design,Current collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.98,,IceStone - Amber Pearl (2 copies),,,,,,,Architecture ; Product Design,Current collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.99,,IceStone - Manhattan Grey,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.100,,IceStone - Gelato,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.101,,IceStone - White Pearl,,,,,,,Architecture ; Product Design,Current collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.102,,IceStone - Latte,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.103,,IceStone - Blue Sky ,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.104,,Ice Stone - Snow Furry,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
3.04.105,,IceStone - Moroccan Red,,,,,,,Architecture ; Product Design,Past collection,IceStoneUSA,,https://icestoneusa.com/icestone-for-your-business/,Glass composite,Recycled Glass Composite Slabs,,
,,,,,,,,,,,,,,,,,
3.05.02,,Capers - 9063GG,,,,,,,Architecture  ,Current collection,Wilsonart Solid Surface,"Solid surfacing - 13MM; Available in 30"" x 144"" sheets",https://www.wilsonart.com/,Stone Composite,Countertops,,
3.05.03,,Beige Tempest - 1530TM,,,,,,,Architecture  ,Current collection,Wilsonart Solid Surface,"Solid surfacing - 13MM; Available in 30"" x 144"" sheets",https://www.wilsonart.com/,Stone Composite,Countertops,,
3.05.04,,Nutmeg - 9064GG,,,,,,,Architecture  ,Current collection,Wilsonart Solid Surface,"Solid surfacing - 13MM; Available in 30"" x 144"" sheets",https://www.wilsonart.com/,Stone Composite,Countertops,,
3.05.05,,Cocoa Chile - 9065GG,,,,,,,Architecture; Product Design,,Corian,Light grey with flecks,https://www.corian.com/,Stone ,Quartz composites,,
3.05.06,,Corian - Canvas (2 copies),,,,,,,Architecture; Product Design,,Corian,Orange and brown marble,https://www.corian.com/,Stone ,Quartz composites,,
3.05.07,,Corian - Hickory Smoke,,,,,,,Architecture; Product Design,,Corian,White with grey flecks,https://www.zodiaq.com/,Stone ,Quartz composites,,
3.05.08,,ZODIAQ - Cloud White (2 copies),,,,,,,Architecture; Product Design,,Corian,Solid white,https://www.zodiaq.com/,Stone ,Quartz composites,,
3.05.09,,ZODIAQ - Snow White (2 copies),,,,,,,Architecture,,Caesarstone,White with small flecks,https://studio.caesarstoneus.com/catalog/,Stone ,Quartz composites,,
3.05.10,,2141 Blizzard (2 copies),,,,,,,Architecture,,Caesarstone,Solid black,https://studio.caesarstoneus.com/catalog/,Stone ,Quartz composites,,
3.05.11,,3100 Jet Black,,,,,,,Architecture,,Caesarstone,Solid black with flecks,https://studio.caesarstoneus.com/catalog/,Stone ,Quartz composites,,
3.05.12,,4120 Raven,,,,,,,Architecture,,Caesarstone,Light grey with minimal flecks,https://studio.caesarstoneus.com/catalog/,Stone ,Quartz composites,,
3.05.13,,4001 Fresh Concrete,,,,,,,Architecture,,Caesarstone,Beige marble,https://studio.caesarstoneus.com/catalog/,Stone ,Quartz composites,,
3.05.14,,5220 Dreamy Marfil,,,,,,,Architecture,,Durat,012;031;054;062;100;160;182;221;254;260;291;364;391;441;470;540;610;650;704;730;750;790,https://durat.fi/,Stone,Recycled Composite,,
3.05.15,,Durat Sample Collection - Flecks,,,,,,,Architecture,,Durat,0300;0400;0700;0900;1800;1900;2100;2500;2600;2700;2800;3600;3700;4200;4300;4700;6400;6500;7300;7600;8100,https://durat.fi/,Stone,Recycled Composite,,
,,,,,,,,,,,,,,,,,
3.06.02,,Janus et Cie samples removed - missing functional link; unlabeled tile grid with graphics removed - no identifiers,,,,,,,Architecture; Product Design,,Krion,6201,https://www.porcelanosa.com/us/collections/krion/,Stone,Stone Composite,,
3.06.03,,Porcelanosa Solid Surface - Colors Lux - Imperial Yellow,,,,,,,Architecture; Product Design,,Krion,6301,https://www.porcelanosa.com/us/collections/krion/,Stone,Stone Composite,,
3.06.04,,Porcelanosa Solid Surface - Colors Lux - Fruit,,,,,,,Architecture; Product Design,,Krion,6501,https://www.porcelanosa.com/us/collections/krion/,Stone,Stone Composite,,
3.06.05,,Porcelanosa Solid Surface - Colors Lux - Cream,,,,,,,Architecture; Product Design,,Krion,6601,https://www.porcelanosa.com/us/collections/krion/,Stone,Stone Composite,,
3.06.06,,Porcelanosa Solid Surface - Colors Lux - Fall Green,,,,,,,Architecture; Product Design,,Krion,6701,https://www.porcelanosa.com/us/collections/krion/,Stone,Stone Composite,,
3.06.07,,Porcelanosa Solid Surface - Colors Lux - Blue Sky,,,,,,,Architecture; Product Design,,Krion,6901,https://www.porcelanosa.com/us/collections/krion/,Stone,Stone Composite,,
3.06.08,,Porcelanosa Solid Surface - Colors Lux - Black Metal,,,,,,,Architecture; Product Design,,Krion,6903,https://www.porcelanosa.com/us/collections/krion/,Stone,Stone Composite,,
3.06.09,,Porcelanosa Solid Surface - Colors Lux - Grey,,,,,,,Architecture; Product Design,,Krion,6905,https://www.porcelanosa.com/us/collections/krion/,Stone,Stone Composite,,
